credit_code,outcredit_code,report_year
91100000710927994x,9111000071783407x5,3
91100000710927994x,911101085636641264,1
91100000710927994x,91310000324360627t,3
91100000710927994x,91310000631134224w,3
91100000710927994x,91310109324690714c,3
91100000710927994x,913101156810030978,1
91100000710927994x,91440300192236666b,3
9110000071092841xx,9110000071093449x1,2
9110000071092841xx,91100000710934529h,2
9110000071092841xx,91110000100003102b,2
9110000071092841xx,9111000010002304xw,2
9110000071092841xx,91110000710930173l,1
9110000071092841xx,91110000710932101m,2
9110000071092841xx,91110000ma0017br2a,1
9110000071092841xx,9111030259606926x6,2
9110000071092841xx,911200007178678241,2
9110000071092841xx,91310000736239890t,2
9110000071092841xx,91310115342340849k,1
9110000071092841xx,91310115593161044f,2
9110000071092841xx,91320594076386712j,1
9110000071092841xx,91330000253924826d,1
9110000071092841xx,913301067046373179,1
9110000071092841xx,91420100ma4kmy70xm,2
9110000071092841xx,91440000190336428q,2
9110000071092841xx,91460200ma5rc9828a,1
9110000071092841xx,915101005620347716,1
9110000071092841xx,91630000661936228y,1
91100000710930026y,91110105ma001w2g36,1
91100000710930026y,91110105ma0040ly0e,2
91100000710930026y,91110105ma01cl0a2f,2
91100000710930026y,91110105ma01fexp2d,1
91100000710930026y,91110105ma01mxj92b,2
91100000710930026y,91110105ma01r99g8g,1
91100000710930026y,91110105ma01uyh022,1
91100000710930026y,91110108351303513x,1
91100000710930026y,91110108ma01jtm866,2
91100000710930026y,91110228ma01kpq00j,1
91100000710930026y,91310114301473880e,2
91100000710930026y,91420111ma4kry1h81,2
91100000710930042l,911100005603500419,2
91100000710930042l,91110000676646004c,2
91100000710930042l,91110000766773605y,1
91100000710930042l,91110101685139629g,2
91100000710930042l,9111010566991121xg,2
91100000710930042l,91120116559477387t,2
91100000710930042l,91120116792522906w,2
91100000710930042l,91120116ma05wjeb79,2
91100000710930042l,91310109ma1g50ct4p,1
91100000710930042l,91420112ma4kntwhxm,1
91100000710930042l,91420114ma4knmk64j,1
91100000710930042l,91440300791737067e,2
91100000710930042l,91440300ma5f5rju7a,1
91100000710931483r,9111000010112001xw,1
91100000710931483r,91110000710933307t,3
91100000710931483r,911100007109337022,2
91100000710931483r,91110000717856391f,2
91100000710931483r,91110102ma00c3ma2x,3
91100000710931483r,91110108553115035x,3
91100000710931483r,91110108797554210h,2
91100000710931483r,91110302ma019e0g6e,1
91100000710931483r,91131001067038847h,2
91100000710931483r,91210112702087542r,2
91100000710931483r,91310000736239890t,2
91100000710931483r,91310000ma1fl2d994,3
91100000710931483r,913101156314236324,1
91100000710931483r,91320281142243024w,1
91100000710931483r,91330200ma281bp02j,3
91100000710931483r,913702007837155628,2
91100000710931483r,914401011905004191,1
91100000710931483r,914401017889253316,1
91100000710931483r,91440300088300744g,2
91100000710931483r,91440300ma5g8ywe5d,1
91100000710931483r,91460100793100799g,2
91100000710931678k,91110000100011743x,1
91100000710931678k,91110000556893799k,2
91100000710931678k,9111000069080411x7,2
91100000710931678k,9111000074673262x1,2
91100000710931678k,9111010267875093xd,2
91100000710931678k,911101027518555955,2
91100000710931678k,91110102ma00662410,2
91100000710931678k,91110108797554210h,2
91100000710931678k,91110108ma003l4a8u,3
91100000710931678k,91110112558526992y,2
91100000710931678k,91120104797254074b,1
91100000710931678k,9112011657512205xk,2
91100000710931678k,91120116586405637m,3
91100000710931678k,91120118ma05tktf1k,1
91100000710931678k,91310000320845109b,3
91100000710931678k,91310000332588197r,2
91100000710931678k,9131000059166588xy,2
91100000710931678k,913100007626333657,2
91100000710931678k,91310113586779153p,3
91100000710931678k,91330212ma28y4ta02,1
91100000710931678k,91330300ma2857kw33,2
91100000710931678k,91340500150660397m,1
91100000710931678k,9144030078656646x1,2
91100000717824998d,91110102089602808w,2
91100000717824998d,91110107ma0071mb8l,1
91100000717824998d,91110108560375548p,1
91100000717824998d,91110111ma01a42c4m,2
91100000717824998d,91110113ma002q236f,1
91100000717824998d,91120102583297108c,2
91100000717824998d,91120116550372183l,2
91100000717824998d,911201165503753683,3
91100000717824998d,911201165661221540,3
91100000717824998d,91140000563565937x,2
91100000717824998d,911501053289346165,1
91100000717824998d,91310000332588197r,1
91100000717824998d,91310000579185330k,3
91100000717824998d,913101045774314629,2
91100000717824998d,91310110575131802b,3
91100000717824998d,91320594ma1r6e9r2f,1
91100000717824998d,91320594ma1r6g1e0y,1
91100000717824998d,913300005681535874,3
91100000717824998d,913301105681986545,2
91100000717824998d,91330206071454480n,3
91100000717824998d,91370212ma3em6yc6c,2
91100000717824998d,91370212ma3emm5p1n,3
91100000717824998d,91440300080774304h,3
91100000717824998d,914403003264560597,3
91100000717824998d,91440300349606662r,2
91100000717824998d,91440300589151740u,2
91100000717824998d,916100005902870390,2
91100000717824998d,916200000857601046,2
91100000717826328j,911100000882799490,1
91100000717826328j,91110000100008173r,1
91100000717826328j,91110000100010193r,1
91100000717826328j,91110000100015197a,1
91100000717826328j,91110000100019753q,1
91100000717826328j,911100003443078587,1
91100000717826328j,911100003443551639,1
91100000717826328j,911100005620727199,1
91100000717826328j,91110000700234457q,1
91100000717826328j,91110000710932128d,1
91100000717826328j,911100007178255013,1
91100000717826328j,91110000717835726p,1
91100000717826328j,91110102ma0084d20a,1
91100000717826328j,91110102ma018je534,1
91100000717826328j,91110102ma01nwhf1x,1
91100000717826328j,91110111ma017hqu3m,1
91100000717826328j,91310108133755562e,1
91100000717826328j,9144030007519687xx,1
911000007178440246,911100000828850593,4
911000007178440246,91110108ma0061gd08,4
911000007178440246,91110108ma00dmc715,4
911000007178440246,911102280929245171,4
911000007178440246,91130101566193809u,4
911000007178440246,91133100ma0e0und42,2
911000007178440246,911401006991369636,4
911000007178440246,91140100ma0gu4wc8e,4
911000007178440246,91150000078378265p,4
911000007178440246,91150000114121476y,4
911000007178440246,91150000676926524k,4
911000007178440246,91150000787087460p,4
911000007178440246,91150602683416370p,1
911000007178440246,91150622591958121x,4
911000007178440246,911506276800350709,4
911000007178440246,911525006769086173,1
911000007178440246,91152500680015774d,1
911000007178440246,91210100691964772y,2
911000007178440246,912102425549675715,4
911000007178440246,912200006601233052,4
911000007178440246,91230104569895566w,4
911000007178440246,912301045742044671,4
911000007178440246,91230881772623830g,4
911000007178440246,91320000083148229p,4
911000007178440246,91320000677012775j,4
911000007178440246,91330000680744141k,4
911000007178440246,913308000873828990,4
911000007178440246,91331000ma2alebb2r,2
911000007178440246,913400006881467871,4
911000007178440246,91341000396884446b,4
911000007178440246,91350000073215598w,4
911000007178440246,913500006784694781,2
911000007178440246,913500007729093101,4
911000007178440246,9136000066975922xr,4
911000007178440246,91360000698471436w,1
911000007178440246,91360200079000926q,1
911000007178440246,91370000344651448q,4
911000007178440246,91370203395944793b,4
911000007178440246,914100007850525392,4
911000007178440246,91410000ma3x6wxa47,3
911000007178440246,914200003317892530,2
911000007178440246,914300000580149667,4
911000007178440246,91430000396745016d,4
911000007178440246,9143000069404877xu,3
911000007178440246,91440300678590518b,4
911000007178440246,9144070509237229x5,4
911000007178440246,91450000699885550r,4
911000007178440246,91460000665103354h,2
911000007178440246,91500000552019324w,4
911000007178440246,91500103559034711g,4
911000007178440246,91500103559034762q,3
911000007178440246,91510100558992846j,4
911000007178440246,915101005620378761,3
911000007178440246,915101005644952136,4
911000007178440246,915101065644745515,4
911000007178440246,91510106574624728k,4
911000007178440246,91510500ma62250c2n,4
911000007178440246,915200005609213934,4
911000007178440246,915300002165678829,4
911000007178440246,91530111557782804b,4
911000007178440246,915301216836986388,4
911000007178440246,91532500775544396n,4
911000007178440246,91610000559365502p,4
911000007178440246,9161000069841831x0,4
911000007178440246,91620000316162882q,4
911000007178440246,91620000670820710k,4
911000007178440246,91620000695618121m,4
911000007178440246,91620982784041934w,4
911000007178440246,91640000ma75wpdh9x,2
911000007178440246,916501006666907498,2
911000007178440246,91650100693437829e,4
91100000717845609w,91110000ma00a97g1b,1
91100000717845609w,91310000ma1fl63d9c,1
91100000717845609w,91310000ma1fl63e77,1
91100000717845609w,91310000ma1fl63f52,1
91100000717846003f,91110102ma01m8u78u,1
91100000717846003f,91310000ma1h38fq00,1
91100000717854273b,91310000ma1fl0ud4r,1
91100000717854273b,91310000ma1fl2d994,1
91100000717854273b,91440300ma5ecj3a7l,1
91100000717854273b,91500000ma5upr7e20,1
911100000000184548,91110000355228485n,1
911100000000184548,91110000717825421f,1
911100000000184548,91110000757703541y,1
911100000000184548,91110102ma01dpu751,1
911100000000184548,91310000ma1fl7axxr,1
911100000000184548,91440300619290064r,1
911100000000265938,12110000400616277u,1
911100000000265938,91110000101100051t,2
911100000000265938,91110000101102954m,1
911100000000265938,91110000101103359a,2
911100000000265938,91110000101131720t,2
911100000000265938,911100001011771128,2
911100000000265938,911100006336511452,2
911100000000265938,91110000722615285w,2
911100000000265938,91110000ma01bq658n,1
911100000000265938,91110101ma01gfg67n,1
911100000000265938,91110105067286832q,1
911100000000265938,91110105101115181w,1
911100000000265938,91110105ma01g6925d,1
911100000000265938,91110105ma01ka8r6n,1
911100000000265938,911101081019155687,1
911100000000265938,91110108101955375j,2
911100000000265938,91110108780984409u,1
911100000000265938,91110112722617790t,1
911100000000265938,91310117332453778q,1
91110000000026606x,91110000567494638r,1
91110000000026606x,911101151016193470,1
91110000000026606x,91110116ma01t7cd8m,1
911100000509774264,911101053064508051,1
911100000509774264,91110105318163870w,1
911100000509774264,91110105318256364c,1
911100000509774264,911101053271620010,1
911100000509774264,91110105397175086k,1
911100000509774264,91110108397175174d,1
91110000051357552p,91110000592302968e,1
91110000051357552p,91110101ma01bgkt6r,1
91110000051357552p,91110102306647747a,1
91110000051357552p,91110105ma008gp03c,1
91110000051357552p,91110302089670675h,1
91110000051357552p,91110302327244605y,1
91110000051357552p,91110302ma009mul95,1
91110000051367224h,911202230587088968,1
91110000051367224h,911302936011811264,1
91110000051380410c,91110105327233981x,1
91110000051384059j,91110101059217394a,1
91110000051384059j,91110108101941889p,1
91110000051384059j,91110108306714823x,1
91110000051384059j,91110108339674143w,1
91110000051384059j,91440111304667904w,1
91110000051413657k,911100007832057492,3
91110000051413657k,9111010168924301x3,1
91110000051413657k,911101050514443659,3
91110000051413657k,91110108ma00awumxt,2
91110000051413657k,91110111ma01pf400c,1
91110000051413657k,91120116ma06x9am0g,2
91110000051413657k,91120116ma06xkbh6w,1
91110000051413657k,91140000ma0gt97n7m,3
91110000051413657k,91320594ma1xy2p5xb,2
91110000051413657k,91330105ma2b26mb8k,3
91110000051413657k,91330402ma28a61x5m,2
91110000051413657k,91350182ma31gxa98t,2
91110000051413657k,91360405ma35gg9w75,2
91110000051413657k,91360405ma35hmuhx0,3
91110000051413657k,91360405ma35lemt7p,3
91110000051413657k,91360405ma35mple32,3
9111000005141895xw,91110101ma008y9l2r,1
91110000053099796m,91370112ma3tr92k76,1
91110000053099796m,91370200ma3twlra4m,1
91110000053099796m,91370202ma3qmju41l,1
91110000053099796m,91370212ma3qu5150y,1
91110000053099796m,91370214ma3rqn0u7q,1
91110000053560503c,91110000101360785m,2
91110000053560503c,91110000696364303p,1
91110000053560503c,911100007263419397,2
91110000053560503c,91110107ma00f5xj84,2
91110000053560503c,91110108093369842b,2
91110000053560503c,91110108565804583t,2
91110000053560503c,911101086876421134,2
91110000053560503c,911101097481361512,1
91110000053560503c,91320115067051670u,2
91110000053560503c,91320213061850324j,2
91110000053560503c,91411700576328594j,2
911100000535610980,914201000705015803,2
911100000535784981,91110000563686624f,1
911100000535784981,91110111ma019n35xu,2
911100000535784981,91110302335588037f,3
911100000535784981,91310115312487129p,2
911100000535784981,91310115324666626p,1
911100000535784981,91320211ma1mr0g91g,1
911100000535784981,91440300ma5ddct229,2
911100000535784981,91440300ma5dn2au88,2
911100000535784981,91440400303933529n,3
911100000535784981,91440400334872466d,3
911100000535784981,91440400ma4ukq4b7d,1
911100000535784981,91441300ma4w4bk45w,2
9111000005358074xu,91110105558556403f,1
9111000005358074xu,91110105797551458q,1
9111000005358074xu,91110105ma00ajhj77,1
9111000005358074xu,91320113ma1nu7ngxw,1
9111000005358074xu,91320594ma1t4qyx4c,1
9111000005358074xu,913401003532640790,1
9111000005358074xu,91370211ma3ewgbdxq,1
9111000005358074xu,91440114ma59b8hr5f,1
9111000005358074xu,91450100ma5kbp1d59,1
9111000005358074xu,91654004ma77c6yn2u,1
91110000053593778b,91120116ma06gbm85t,1
91110000053593778b,91310000703036659k,1
91110000053593778b,91320900302001682l,1
91110000053593778b,91440300305966041p,1
91110000053593778b,91440400303932788x,1
91110000053593778b,914404003040487328,1
91110000053593778b,914404003149194585,1
91110000053593778b,91440400315068835y,1
91110000053593778b,9144040031520450xy,1
91110000053593778b,914404003232718841,1
91110000053593778b,91440400325168995f,1
91110000053593778b,914404003347203585,1
91110000053593778b,914404003453722054,3
91110000053593778b,91440400345394324n,1
91110000053593778b,91440400ma4w180u6p,1
91110000053593778b,91440400ma4w25y8xp,1
91110000053593778b,91440400ma4w260k4j,1
91110000053593778b,91440400ma4x8m358y,3
91110000053593778b,916101315660088532,1
911100000535983410,9111000039988592xg,1
911100000535983410,91110101760106369y,1
911100000535983410,91110105352960013l,1
911100000535983410,91110105726377579l,1
911100000535983410,911101147704079904,1
911100000535983410,91120101058715308r,1
911100000535983410,911201025813373131,1
911100000535983410,914301037790371050,1
911100000535983410,91440300079844803u,1
911100000535983410,91440300094076304q,1
911100000536014915,91360108787283525b,1
911100000536014915,91370500064377683p,1
911100000536014915,914101005763042509,1
911100000536014915,914211225824625464,1
91110000055560881u,91110101055560873l,1
91110000055567282f,91110000080456090l,3
91110000055567282f,91110000102299779w,1
91110000055567282f,91110000625909986u,3
91110000055567282f,91310000072930792c,3
91110000055567282f,913101090576591055,3
91110000055567282f,91310109057690137c,3
91110000055567282f,913101090862398040,3
91110000055567282f,91310109301306732f,3
91110000055567282f,913101153421491044,3
91110000055567282f,913400007117750489,3
91110000055567282f,91340100ma2myjrl13,3
91110000055567282f,91340100ma2ncjkf9u,2
91110000055567282f,91420100748324494m,1
91110000055567282f,91440300587938806b,2
91110000055567282f,91440300708485648t,2
91110000055567282f,914406002318313119,3
91110000055567282f,91442000789438199m,1
91110000055567282f,91610000745010123f,3
